1	228823	20	6	0	24	0	3	4
1	282062	6	22	26	2	3.6008087e-05	0	6
1	332526	26	0	2	26	3.4131222e-05	2	0
1	382657	28	0	2	26	3.3905998e-05	3	0
1	433054	1	27	28	0	3.4085906e-05	0	2
1	483896	25	3	0	28	3.4386881e-05	4	0
1	534288	2	26	26	0	3.4082524e-05	6	4
1	584945	27	1	9	17	3.4261757e-05	4	0
1	636157	19	5	1	25	3.463713e-05	2	1
1	688177	3	25	28	0	3.5183619e-05	0	1
1	738622	27	1	0	28	3.4118371e-05	2	0
1	789694	25	3	0	28	3.4542441e-05	3	0
1	839704	11	17	28	0	3.3824159e-05	3	0
1	890895	10	18	28	0	3.4622927e-05	0	3
1	941130	27	1	0	28	3.3976338e-05	7	0
1	991433	23	5	1	27	3.4022329e-05	1	0
1	1042188	26	2	2	26	3.43280390000001e-05	5	0
1	1092705	25	3	1	27	3.4167068e-05	4	0
1	1143472	27	1	1	27	3.4336155e-05	1	0
1	1194343	27	1	3	25	3.4406495e-05	2	0
1	1245605	6	22	27	1	3.46709469999999e-05	0	6
1	1296868	28	0	10	18	3.4671624e-05	11	0
1	1349504	6	22	27	1	3.5600249e-05	0	6
1	1399535	28	0	6	20	3.38383630000001e-05	5	0
1	1449776	4	24	27	1	3.3980396e-05	0	4
1	1502457	24	0	8	20	3.56306849999999e-05	3	0
1	1552823	28	0	10	18	3.4064939e-05	7	0
1	1606284	27	1	10	18	3.6158237e-05	0	5
1	1656342	9	17	24	0	3.3856624e-05	0	5
1	1708100	8	20	28	0	3.5006416e-05	0	4
1	1758470	24	2	6	22	3.40676449999998e-05	7	0
1	1808599	7	21	25	3	3.39046450000002e-05	0	3
1	1859527	24	4	1	27	3.44450469999999e-05	5	0
1	1909654	6	22	27	1	3.3903292e-05	7	1
1	1960307	7	21	24	2	3.4259051e-05	7	2
1	2011535	28	0	11	17	3.46479519999999e-05	7	0
1	2061655	28	0	6	22	3.3898558e-05	3	0
1	2111732	9	19	28	0	3.3869474e-05	1	1
1	2164318	3	25	26	0	3.55664319999999e-05	0	5
1	2215116	28	0	9	19	3.4357122e-05	8	0
1	2265148	28	0	7	21	3.38390390000002e-05	1	2
1	2324826	11	17	28	0	4.03630919999999e-05	2	4
1	2376358	10	18	28	0	3.4853561e-05	2	4
1	2426995	28	0	11	17	3.42482289999999e-05	8	0
1	2477191	28	0	1	27	3.3949961e-05	6	0
1	2530419	24	4	5	23	3.6000647e-05	2	2
1	2580740	27	1	4	24	3.40345040000002e-05	7	1
1	2630829	27	1	6	20	3.38775909999999e-05	6	0
1	2694067	9	19	28	0	4.27708899999998e-05	2	0
1	2744355	22	6	1	25	3.40121840000003e-05	3	1
1	2796026	27	1	6	22	3.49475739999999e-05	0	0
1	2848998	28	0	10	18	3.58275019999997e-05	3	0
1	2904023	25	3	1	25	3.72160440000003e-05	4	0
1	2956024	28	0	9	19	3.51707679999997e-05	5	0
1	3006752	28	0	11	17	3.43097780000005e-05	6	0
1	3059569	7	21	28	0	3.57226679999997e-05	1	2
1	3111114	24	0	1	25	3.4862354e-05	4	0
1	3162384	28	0	9	17	3.46763579999998e-05	3	0
1	3215273	10	18	28	0	3.57713650000003e-05	0	4
1	3265403	28	0	7	19	3.39053209999999e-05	7	0
1	3318618	28	0	1	27	3.5991855e-05	0	5
1	3373147	25	1	4	24	3.68805759999999e-05	7	0
1	3423232	27	1	1	27	3.38748860000001e-05	4	0
1	3474193	9	19	28	0	3.44673660000001e-05	0	1
1	3524850	24	4	0	28	3.42617569999999e-05	5	0
1	3575789	27	1	8	20	3.44524870000001e-05	4	0
1	3629464	8	20	27	1	3.63029740000002e-05	0	6
