1	228823	0	24	20	6	0	0	3
1	282062	26	2	6	22	3.6008087e-05	9	0
1	332526	2	26	26	0	3.4131222e-05	2	2
1	382657	2	26	28	0	3.3905998e-05	4	5
1	433054	28	0	1	27	3.4085906e-05	5	0
1	483896	0	28	25	3	3.4386881e-05	0	5
1	534288	26	0	2	26	3.4082524e-05	4	0
1	584945	9	17	27	1	3.4261757e-05	0	0
1	636157	1	25	19	5	3.463713e-05	0	3
1	688177	28	0	3	25	3.5183619e-05	9	0
1	738622	0	28	27	1	3.4118371e-05	0	9
1	789694	0	28	25	3	3.4542441e-05	0	8
1	839704	28	0	11	17	3.3824159e-05	5	0
1	890895	28	0	10	18	3.4622927e-05	6	0
1	941130	0	28	27	1	3.3976338e-05	0	4
1	991433	1	27	23	5	3.4022329e-05	0	8
1	1042188	2	26	26	2	3.43280390000001e-05	0	8
1	1092705	1	27	25	3	3.4167068e-05	0	4
1	1143472	1	27	27	1	3.4336155e-05	0	6
1	1194343	3	25	27	1	3.4406495e-05	0	6
1	1245605	27	1	6	22	3.46709469999999e-05	3	0
1	1296868	10	18	28	0	3.4671624e-05	5	0
1	1349504	27	1	6	22	3.5600249e-05	6	0
1	1399535	6	20	28	0	3.38383630000001e-05	0	5
1	1449776	27	1	4	24	3.3980396e-05	1	0
1	1502457	8	20	24	0	3.56306849999999e-05	0	9
1	1552823	10	18	28	0	3.4064939e-05	1	4
1	1606284	10	18	27	1	3.6158237e-05	0	7
1	1656342	24	0	9	17	3.3856624e-05	1	0
1	1708100	28	0	8	20	3.5006416e-05	3	0
1	1758470	6	22	24	2	3.40676449999998e-05	6	2
1	1808599	25	3	7	21	3.39046450000002e-05	7	0
1	1859527	1	27	24	4	3.44450469999999e-05	0	4
1	1909654	27	1	6	22	3.3903292e-05	3	0
1	1960307	24	2	7	21	3.4259051e-05	8	0
1	2011535	11	17	28	0	3.46479519999999e-05	10	0
1	2061655	6	22	28	0	3.3898558e-05	3	3
1	2111732	28	0	9	19	3.3869474e-05	6	0
1	2164318	26	0	3	25	3.55664319999999e-05	7	0
1	2215116	9	19	28	0	3.4357122e-05	0	3
1	2265148	7	21	28	0	3.38390390000002e-05	2	2
1	2324826	28	0	11	17	4.03630919999999e-05	7	0
1	2376358	28	0	10	18	3.4853561e-05	8	0
1	2426995	11	17	28	0	3.42482289999999e-05	3	3
1	2477191	1	27	28	0	3.3949961e-05	0	2
1	2530419	5	23	24	4	3.6000647e-05	1	0
1	2580740	4	24	27	1	3.40345040000002e-05	0	5
1	2630829	6	20	27	1	3.38775909999999e-05	2	2
1	2694067	28	0	9	19	4.27708899999998e-05	3	0
1	2744355	1	25	22	6	3.40121840000003e-05	0	5
1	2796026	6	22	27	1	3.49475739999999e-05	0	3
1	2848998	10	18	28	0	3.58275019999997e-05	0	6
1	2904023	1	25	25	3	3.72160440000003e-05	0	4
1	2956024	9	19	28	0	3.51707679999997e-05	0	5
1	3006752	11	17	28	0	3.43097780000005e-05	0	5
1	3059569	28	0	7	21	3.57226679999997e-05	5	0
1	3111114	1	25	24	0	3.4862354e-05	0	2
1	3162384	9	17	28	0	3.46763579999998e-05	0	6
1	3215273	28	0	10	18	3.57713650000003e-05	5	0
1	3265403	7	19	28	0	3.39053209999999e-05	2	1
1	3318618	1	27	28	0	3.5991855e-05	0	5
1	3373147	4	24	25	1	3.68805759999999e-05	0	3
1	3423232	1	27	27	1	3.38748860000001e-05	0	8
1	3474193	28	0	9	19	3.44673660000001e-05	5	0
1	3524850	0	28	24	4	3.42617569999999e-05	0	8
1	3575789	8	20	27	1	3.44524870000001e-05	1	2
1	3629464	27	1	8	20	3.63029740000002e-05	3	0
1	3681197	5	23	22	6	3.49895069999997e-05	0	3
1	3731623	28	0	10	16	3.41055210000001e-05	4	0
1	3782444	25	1	4	24	3.43726770000003e-05	4	0
1	3832603	2	26	21	7	3.3924936e-05	0	7
1	3883272	1	27	27	1	3.42698729999995e-05	0	6
1	3933281	1	27	24	4	3.38234829999999e-05	0	1
1	3984685	27	1	10	18	3.47669890000003e-05	7	0
1	4035290	10	18	28	0	3.42265860000003e-05	0	2
1	4085324	28	0	11	17	3.38403919999996e-05	5	0
1	4135498	26	0	6	22	3.39350809999998e-05	3	0
1	4188816	28	0	9	19	3.60615180000001e-05	7	0
1	4239151	2	26	21	5	3.40439730000005e-05	0	8
1	4290651	11	17	28	0	3.48319179999993e-05	2	1
1	4341643	1	27	26	2	3.4488333e-05	0	8
1	4399377	5	21	27	1	3.85898400000004e-05	1	1
1	4451460	27	1	7	21	3.45975199999996e-05	4	0
1	4505110	27	1	3	25	3.56384420000001e-05	6	0
1	4557738	3	25	25	3	3.49595500000006e-05	0	9
1	4610482	8	20	27	1	3.50366069999993e-05	3	0
1	4662060	10	16	28	0	3.42620609999999e-05	8	0
1	4712288	0	28	24	2	3.33652870000002e-05	0	9
1	4763549	28	0	3	25	3.4051484e-05	15	0
1	4813913	1	27	27	1	3.3455629e-05	0	5
1	4866391	8	20	25	1	3.48599090000002e-05	0	2
1	4916483	9	19	26	2	3.32749449999999e-05	1	2
1	4966634	0	28	24	4	3.33141379999999e-05	0	7
1	5017715	28	0	8	20	3.39319149999999e-05	6	0
1	5067979	28	0	5	23	3.33892010000005e-05	4	0
1	5122322	24	4	6	22	3.60987849999999e-05	3	1
1	5172687	6	20	25	1	3.3456293e-05	0	2
1	5230705	9	19	27	1	3.85400019999997e-05	0	7
1	5281201	26	0	7	19	3.35433130000001e-05	9	0
1	5332422	28	0	7	21	3.40249129999999e-05	8	0
1	5384856	28	0	6	22	3.48306810000003e-05	4	0
1	5436826	0	24	23	5	3.45224569999998e-05	0	1
1	5487227	24	2	7	21	3.34802069999998e-05	3	1
1	5541610	28	0	11	17	3.61253560000004e-05	7	0
1	5591716	27	1	2	26	3.32842449999996e-05	6	0
1	5642915	28	0	6	20	3.40102999999998e-05	5	0
1	5694749	28	0	10	18	3.44321150000004e-05	3	0
1	5744883	0	28	27	1	3.33028449999999e-05	0	4
1	5798073	28	0	5	23	3.53328739999999e-05	8	0
1	5849221	8	20	26	0	3.39764220000003e-05	0	4
1	5900772	23	5	6	22	3.4244125e-05	10	0
1	5951810	0	28	28	0	3.3903351e-05	0	4
1	6001940	1	27	25	3	3.33001869999997e-05	0	3
1	6052529	28	0	4	24	3.3605091e-05	3	0
1	6102677	28	0	11	17	3.33121450000005e-05	5	0
1	6154402	4	24	21	7	3.43597089999996e-05	2	4
1	6205687	0	26	27	1	3.40674270000001e-05	0	4
1	6257654	26	0	11	17	3.45204639999996e-05	7	0
1	6307897	8	20	27	1	3.33752509999998e-05	7	0
1	6358049	7	19	26	2	3.33148020000007e-05	0	10
1	6408131	28	0	10	18	3.32683029999996e-05	7	0
1	6459241	23	1	7	19	3.39511780000001e-05	1	0
1	6509639	28	0	5	23	3.3478214e-05	7	0
1	6560108	4	24	28	0	3.35253779999998e-05	0	5
1	6610375	1	27	25	3	3.33911939999999e-05	3	0
1	6661051	28	0	10	18	3.36628820000002e-05	7	0
1	6711579	11	17	28	0	3.35645700000001e-05	0	9
1	6762532	28	0	8	20	3.38468880000005e-05	4	0
1	6812566	28	0	10	18	3.32364169999995e-05	4	0
1	6864548	26	0	3	25	3.45304280000005e-05	2	0
1	6914725	6	22	24	4	3.33314089999998e-05	0	1
1	6965070	2	24	18	6	3.34430069999997e-05	0	7
1	7015446	26	2	8	20	3.34636000000003e-05	7	0
1	7068682	9	19	28	0	3.53634309999996e-05	4	1
1	7118833	2	24	28	0	3.33141379999999e-05	4	1
1	7169507	1	27	26	2	3.36615540000003e-05	0	7
1	7219662	1	27	25	3	3.33167950000001e-05	0	2
1	7269844	0	28	23	5	3.333473e-05	0	6
1	7321377	6	22	26	2	3.42321679999997e-05	0	5
1	7371406	0	24	27	1	3.32330949999998e-05	0	5
1	7426347	0	26	26	2	3.64960229999999e-05	0	10
1	7477959	11	17	28	0	3.42846460000008e-05	0	5
1	7531055	25	3	7	21	3.52704319999996e-05	9	0
1	7586672	7	21	25	3	3.69450739999997e-05	1	2
1	7637064	0	26	27	1	3.34742280000003e-05	0	10
1	7687587	28	0	8	16	3.3561249e-05	1	0
1	7738817	10	18	27	1	3.40308919999999e-05	3	5
1	7794580	28	0	7	21	3.70420579999999e-05	6	0
1	7847053	0	28	28	0	3.4856588e-05	0	8
1	7897334	1	25	23	3	3.34004930000005e-05	0	4
1	7951599	3	23	26	2	3.60469720000001e-05	0	7
1	8001957	0	28	23	5	0.002439714209	0	2
1	8052319	8	20	25	3	0.000599756662999999	2	1
1	8103331	28	0	10	18	4.98274680000004e-05	9	0
1	8162447	10	18	28	0	5.7743289e-05	0	8
1	8220190	28	0	5	23	5.64021700000007e-05	4	0
1	8272098	2	26	23	5	5.07026630000001e-05	0	6
1	8326141	9	19	27	1	5.2788086999999e-05	0	10
1	8376256	26	0	6	22	4.89512969999994e-05	7	0
1	8427379	6	22	25	3	4.99358920000009e-05	0	6
1	8477827	0	28	23	5	4.92765650000008e-05	0	5
1	8527854	24	4	7	21	4.88653409999994e-05	5	0
1	8577857	6	22	26	2	4.88418979999999e-05	1	1
1	8628808	28	0	7	21	4.97678849999995e-05	7	0
1	8679008	9	19	28	0	4.90343240000003e-05	3	4
1	8738385	28	0	9	19	5.79982270000005e-05	8	0
1	8788588	28	0	10	18	4.7054421e-05	6	0
1	8839066	0	28	27	1	4.54265809999993e-05	0	3
1	8891513	6	22	28	0	4.71985399999996e-05	3	1
1	8941710	28	0	10	18	4.51737020000006e-05	5	0
1	8991965	28	0	7	21	4.52258970000015e-05	6	0
1	9041990	28	0	10	18	4.50189139999981e-05	8	0
1	9092719	1	27	25	3	4.56524630000014e-05	2	1
1	9143287	3	25	28	0	4.55075749999992e-05	2	2
1	9193291	4	24	25	3	4.50000150000011e-05	0	5
1	9251192	26	0	9	19	5.21067489999989e-05	10	0
1	9301347	28	0	10	18	4.51359050000003e-05	6	0
1	9352184	1	25	25	3	4.57496549999999e-05	0	1
1	9402495	4	24	26	2	4.5276294e-05	1	2
1	9452626	28	0	4	24	4.51143060000003e-05	1	0
1	9503749	28	0	8	18	4.50896129999996e-05	6	0
1	9558066	10	18	28	0	4.69504709999999e-05	6	2
1	9608839	8	20	25	3	4.38871130000011e-05	7	3
1	9660723	7	17	26	0	4.48474369999993e-05	0	2
1	9711024	25	1	7	21	0.000730459316	10	0
1	9761290	10	18	27	1	0.001967638396	0	8
1	9813302	24	0	9	19	4.49544859999988e-05	3	0
1	9863343	26	0	4	22	4.32509310000009e-05	3	0
1	9913369	8	20	26	2	0.000697152635	3	1
1	9965184	6	22	28	0	0.001116373723	0	7
1	10015546	27	1	8	20	0.000929549771	4	0
1	10067898	2	26	23	5	4.52699979999992e-05	0	6
1	10119118	28	0	4	24	4.42911300000005e-05	6	0
1	10171572	11	17	28	0	4.53581989999993e-05	4	2
1	10221902	28	0	9	17	4.35215270000004e-05	6	0
1	10272337	9	19	28	0	4.3612321999998e-05	4	0
1	10322483	0	26	27	1	4.33624180000008e-05	0	3
1	10373627	28	0	11	17	4.42254119999985e-05	3	0
1	10423646	0	26	22	4	4.32525970000021e-05	0	1
1	10476148	28	0	7	21	4.53997059999996e-05	3	0
1	10526623	28	0	0	28	4.36469120000012e-05	6	0
1	10576725	28	0	10	18	4.33243700000002e-05	3	0
1	10630245	28	0	3	25	4.62799939999967e-05	10	0
1	10680250	28	0	7	21	4.3240491000001e-05	7	0
1	10730916	26	2	8	20	0.000537156658000002	4	0
1	10782811	8	20	28	0	0.000582966139999998	1	1
1	10841803	0	28	25	3	0.000640823272000001	0	7
1	10892345	28	0	3	25	0.000564963126999999	5	0
1	10942587	28	0	8	20	0.000475704640000001	5	0
1	10993729	11	17	28	0	6.58759839999995e-05	0	1
1	11045492	9	19	28	0	7.2877427999999e-05	0	0
1	11105000	0	28	28	0	8.37816590000019e-05	0	12
1	11155455	28	0	5	23	7.10358869999983e-05	8	0
1	11207798	28	0	8	20	7.36940129999995e-05	3	0
1	11264748	24	4	6	22	0.000106644544000001	7	0
1	11314901	28	0	6	22	0.000556610131000002	6	0
1	11365241	8	20	28	0	0.000558685502	0	7
1	11415517	28	0	3	25	0.000557975214999999	4	0
1	11465915	7	21	25	3	0.000559329201000002	0	3
1	11515958	5	23	28	0	0.000555389323999997	0	7
1	11566670	9	19	27	1	0.000144099115000001	0	3
1	11620347	8	20	28	0	7.5553665000002e-05	0	6
1	11672610	26	0	10	18	0.001932637228	2	0
1	11722994	0	26	26	2	0.000743583199	0	5
1	11773112	26	0	11	17	7.05455209999983e-05	8	0
1	11824265	2	22	27	1	9.45180180000026e-05	0	3
1	11876477	28	0	8	20	0.000789005377999998	6	0
1	11929018	28	0	4	24	0.00248715372	4	0
1	11980354	28	0	8	20	0.001619439503	1	0
1	12030886	26	0	1	27	0.000437270019000003	11	0
1	12082274	5	23	22	6	0.002604220029	3	6
1	12133436	28	0	4	24	7.20332779999971e-05	4	0
1	12184342	28	0	3	25	7.16728430000049e-05	6	0
1	12234793	1	27	27	1	7.10322289999982e-05	0	4
1	12285003	5	23	28	0	7.06929139999979e-05	0	8
1	12335956	8	18	24	2	7.17390169999998e-05	3	1
1	12387056	5	23	24	4	7.1945985000002e-05	2	8
1	12442288	7	21	23	3	0.001060677014	4	0
1	12492542	24	0	9	17	0.00113462154500001	5	0
1	12542662	0	28	27	1	0.000556208296999997	0	4
1	12594119	28	0	4	24	6.82808879999969e-05	5	0
1	12648333	3	23	28	0	5.69116439999989e-05	5	4
1	12698384	7	21	27	1	5.25414960000081e-05	1	2
1	12749677	0	28	27	1	0.000144667841999992	0	8
1	12802434	27	1	9	17	0.000332942536000004	10	0
1	12861009	8	18	28	0	0.000369659174000003	2	6
1	12915586	25	1	6	22	0.000344428317999995	4	0
1	12965691	28	0	7	21	0.000316206111	6	0
1	13016308	4	24	28	0	0.000319437275000001	0	5
1	13067030	0	28	28	0	0.000320099917000001	0	9
1	13119473	28	0	6	20	0.000330960922000002	8	0
1	13169780	5	23	26	2	0.000317480905999999	0	4
1	13223884	26	0	10	16	0.002330786669	5	0
1	13280345	0	26	27	1	0.000546730358000007	0	6
1	13331137	5	23	24	4	5.33510370000004e-05	0	7
1	13381856	5	23	28	0	5.32743589999954e-05	7	7
1	13434683	2	26	27	1	5.54885660000032e-05	0	4
1	13485278	28	0	6	22	5.31441119999976e-05	5	0
1	13545249	10	18	28	0	6.29925000000045e-05	3	2
1	13602269	3	23	28	0	5.98928199999973e-05	0	4
1	13654311	11	17	28	0	5.46640159999959e-05	0	1
1	13707221	10	18	28	0	5.55757469999987e-05	0	5
1	13757298	28	0	4	24	5.26000140000024e-05	9	0
1	13809732	28	0	5	23	5.50757650000025e-05	6	0
1	13860028	0	28	27	1	5.28300479999966e-05	0	3
1	13910227	0	28	23	5	5.27281600000012e-05	0	3
1	13960253	25	3	7	21	0.000142624938000005	1	1
1	14010284	2	26	22	6	0.00034481610199999	0	7
1	14060508	28	0	1	27	0.000346146267000011	9	0
1	14113319	28	0	9	19	0.000363975997999998	6	0
1	14163932	28	0	5	23	0.000348827273999992	2	0
